temperature_k,pressure_kpa,smiles1,x_alpha_1,x_beta_1,smiles2,x_alpha_2,x_beta_2,doi,source_url,source_dataset,source_point,source_excel_row
307.271,101.0,COC(=O)OC,0.681,0.849,CCCCCCCCCCCCCC,0.31899999999999995,0.15100000000000002,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[15, 15]",3636
307.347,101.0,COC(=O)OC,0.688,0.845,CCCCCCCCCCCCCC,0.31200000000000006,0.15500000000000003,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[16, 16]",3637
307.411,101.0,COC(=O)OC,0.694,0.843,CCCCCCCCCCCCCC,0.30600000000000005,0.15700000000000003,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[17, 17]",3638
307.468,101.0,COC(=O)OC,0.699,0.838,CCCCCCCCCCCCCC,0.30100000000000005,0.16200000000000003,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[18, 18]",3639
307.514,101.0,COC(=O)OC,0.703,0.835,CCCCCCCCCCCCCC,0.29700000000000004,0.16500000000000004,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[19, 19]",3640
307.554,101.0,COC(=O)OC,0.707,0.831,CCCCCCCCCCCCCC,0.29300000000000004,0.16900000000000004,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[20, 20]",3641
307.585,101.0,COC(=O)OC,0.711,0.829,CCCCCCCCCCCCCC,0.28900000000000003,0.17100000000000004,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[21, 21]",3642
307.613,101.0,COC(=O)OC,0.714,0.825,CCCCCCCCCCCCCC,0.28600000000000003,0.17500000000000004,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[22, 22]",3643
307.639,101.0,COC(=O)OC,0.719,0.822,CCCCCCCCCCCCCC,0.281,0.17800000000000005,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[23, 23]",3644
307.661,101.0,COC(=O)OC,0.723,0.82,CCCCCCCCCCCCCC,0.277,0.18000000000000005,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[24, 24]",3645
307.68,101.0,COC(=O)OC,0.726,0.816,CCCCCCCCCCCCCC,0.274,0.18400000000000005,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[25, 25]",3646
307.697,101.0,COC(=O)OC,0.732,0.812,CCCCCCCCCCCCCC,0.268,0.18799999999999994,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[26, 26]",3647
307.711,101.0,COC(=O)OC,0.735,0.809,CCCCCCCCCCCCCC,0.265,0.19099999999999995,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[27, 27]",3648
307.722,101.0,COC(=O)OC,0.739,0.806,CCCCCCCCCCCCCC,0.261,0.19399999999999995,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[28, 28]",3649
307.731,101.0,COC(=O)OC,0.743,0.803,CCCCCCCCCCCCCC,0.257,0.19699999999999995,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[29, 29]",3650
307.737,101.0,COC(=O)OC,0.746,0.8,CCCCCCCCCCCCCC,0.254,0.19999999999999996,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[30, 30]",3651
307.741,101.0,COC(=O)OC,0.748,0.799,CCCCCCCCCCCCCC,0.252,0.20099999999999996,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[31, 31]",3652
307.751,101.0,COC(=O)OC,0.757,0.79,CCCCCCCCCCCCCC,0.243,0.20999999999999996,10.1021/je800787t,https://trc.nist.gov/ThermoML/10.1021/je800787t.json,"[11, 12]","[32, 32]",3653
278.15,5404.0,CO,0.3100000000000001,0.111,C=C,0.69,0.889,10.1021/je050374d,https://trc.nist.gov/ThermoML/10.1021/je050374d.json,"[12, 14]","[0, 0]",3654
278.15,5769.0,CO,0.211,0.135,C=C,0.789,0.865,10.1021/je050374d,https://trc.nist.gov/ThermoML/10.1021/je050374d.json,"[12, 14]","[1, 1]",3655
283.65,5390.0,CO,0.494,0.06999999999999995,C=C,0.506,0.93,10.1021/je050374d,https://trc.nist.gov/ThermoML/10.1021/je050374d.json,"[12, 14]","[2, 2]",3656
283.65,5906.0,CO,0.468,0.106,C=C,0.532,0.894,10.1021/je050374d,https://trc.nist.gov/ThermoML/10.1021/je050374d.json,"[12, 14]","[3, 3]",3657
288.15,101.3,CCCCOCCCC,0.986,0.0,O,0.014000000000000012,1.0,10.1021/je800446c,https://trc.nist.gov/ThermoML/10.1021/je800446c.json,"[8, 9]","[0, 0]",3658
293.15,101.3,CCCCOCCCC,0.9832,0.0001,O,0.016800000000000037,0.9999,10.1021/je800446c,https://trc.nist.gov/ThermoML/10.1021/je800446c.json,"[8, 9]","[1, 1]",3659
298.15,101.3,CCCCOCCCC,0.9798,0.0003,O,0.020199999999999996,0.9997,10.1021/je800446c,https://trc.nist.gov/ThermoML/10.1021/je800446c.json,"[8, 9]","[2, 2]",3660
303.15,101.3,CCCCOCCCC,0.9749,0.0007,O,0.02510000000000001,0.9993,10.1021/je800446c,https://trc.nist.gov/ThermoML/10.1021/je800446c.json,"[8, 9]","[3, 3]",3661
308.15,101.3,CCCCOCCCC,0.9682,0.0011,O,0.03180000000000005,0.9989,10.1021/je800446c,https://trc.nist.gov/ThermoML/10.1021/je800446c.json,"[8, 9]","[4, 4]",3662
313.15,101.3,CCCCOCCCC,0.9628,0.0015,O,0.03720000000000001,0.9985,10.1021/je800446c,https://trc.nist.gov/ThermoML/10.1021/je800446c.json,"[8, 9]","[5, 5]",3663
318.15,101.3,CCCCOCCCC,0.9578,0.002,O,0.042200000000000015,0.998,10.1021/je800446c,https://trc.nist.gov/ThermoML/10.1021/je800446c.json,"[8, 9]","[6, 6]",3664
283.15,101.0,C(CO)O,4.55e-05,0.99861,CCCCCC,0.9999545,0.0013900000000000023,10.1021/je900295u,https://trc.nist.gov/ThermoML/10.1021/je900295u.json,"[0, 1]","[0, 0]",3665
303.15,101.0,C(CO)O,0.00013,0.99823,CCCCCC,0.99987,0.0017700000000000493,10.1021/je900295u,https://trc.nist.gov/ThermoML/10.1021/je900295u.json,"[0, 1]","[1, 1]",3666
323.15,101.0,C(CO)O,0.000431,0.99769,CCCCCC,0.999569,0.0023100000000000342,10.1021/je900295u,https://trc.nist.gov/ThermoML/10.1021/je900295u.json,"[0, 1]","[2, 2]",3667
283.15,101.0,C(CO)O,6.47e-05,0.999521,CC(C)CC(C)(C)C,0.9999353,0.0004790000000000072,10.1021/je900295u,https://trc.nist.gov/ThermoML/10.1021/je900295u.json,"[2, 3]","[0, 0]",3668
303.15,101.0,C(CO)O,0.000185,0.999232,CC(C)CC(C)(C)C,0.999815,0.0007679999999999909,10.1021/je900295u,https://trc.nist.gov/ThermoML/10.1021/je900295u.json,"[2, 3]","[1, 1]",3669
323.15,101.0,C(CO)O,0.000407,0.9990296,CC(C)CC(C)(C)C,0.999593,0.0009704000000000379,10.1021/je900295u,https://trc.nist.gov/ThermoML/10.1021/je900295u.json,"[2, 3]","[2, 2]",3670
283.15,101.0,CCCCCC,0.999691,3.07e-06,O,0.0003090000000000037,0.99999693,10.1021/je900295u,https://trc.nist.gov/ThermoML/10.1021/je900295u.json,"[5, 4]","[0, 0]",3671
303.15,101.0,CCCCCC,0.999217,2.91e-06,O,0.0007829999999999782,0.99999709,10.1021/je900295u,https://trc.nist.gov/ThermoML/10.1021/je900295u.json,"[5, 4]","[1, 1]",3672
323.15,101.0,CCCCCC,0.99863,3.15e-06,O,0.0013699999999999823,0.99999685,10.1021/je900295u,https://trc.nist.gov/ThermoML/10.1021/je900295u.json,"[5, 4]","[2, 2]",3673
283.15,101.0,CC(C)CC(C)(C)C,0.999612,2.14e-07,O,0.00038800000000005497,0.999999786,10.1021/je900295u,https://trc.nist.gov/ThermoML/10.1021/je900295u.json,"[7, 6]","[0, 0]",3674
303.15,101.0,CC(C)CC(C)(C)C,0.99893,2e-07,O,0.0010700000000000154,0.9999998,10.1021/je900295u,https://trc.nist.gov/ThermoML/10.1021/je900295u.json,"[7, 6]","[1, 1]",3675
323.15,101.0,CC(C)CC(C)(C)C,0.99804,2.03e-07,O,0.0019599999999999618,0.999999797,10.1021/je900295u,https://trc.nist.gov/ThermoML/10.1021/je900295u.json,"[7, 6]","[2, 2]",3676
333.15,100.0,CC(C)CC(=O)C,0.0023,0.8109,O,0.9977,0.18910000000000005,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,"[4, 3]","[0, 0]",3677
343.15,100.0,CC(C)CC(=O)C,0.0022,0.741,O,0.9978,0.259,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,"[4, 3]","[1, 1]",3678
353.15,100.0,CC(C)CC(=O)C,0.0019,0.6924,O,0.9981,0.3076,10.1016/j.fluid.2016.11.005,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2016.11.005.json,"[4, 3]","[2, 2]",3679
283.2,101.3,O,0.999,0.242,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0010000000000000009,0.758,10.1016/j.jct.2017.11.006,https://trc.nist.gov/ThermoML/10.1016/j.jct.2017.11.006.json,"[3, 2]","[0, 0]",3680
303.2,101.3,O,0.999,0.331,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0010000000000000009,0.669,10.1016/j.jct.2017.11.006,https://trc.nist.gov/ThermoML/10.1016/j.jct.2017.11.006.json,"[3, 2]","[1, 1]",3681
323.2,101.3,O,0.999,0.42,CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0010000000000000009,0.5800000000000001,10.1016/j.jct.2017.11.006,https://trc.nist.gov/ThermoML/10.1016/j.jct.2017.11.006.json,"[3, 2]","[2, 2]",3682
313.15,101.3,CCCCO,0.019,0.484,O,0.981,0.516,10.1016/j.jct.2014.07.021,https://trc.nist.gov/ThermoML/10.1016/j.jct.2014.07.021.json,"[4, 3]","[0, 0]",3683
365.85,101.3,CCCCO,0.021,0.362,O,0.979,0.638,10.1016/j.jct.2014.07.021,https://trc.nist.gov/ThermoML/10.1016/j.jct.2014.07.021.json,"[4, 3]","[1, 1]",3684
303.2,100.0,CC1=CC=C(C=C1)C,3.28e-05,0.99699,O,0.9999672,0.003009999999999957,10.1016/j.jct.2011.12.009,https://trc.nist.gov/ThermoML/10.1016/j.jct.2011.12.009.json,"[1, 0]","[0, 0]",3685
323.2,100.0,CC1=CC=C(C=C1)C,3.87e-05,0.99532,O,0.9999613,0.0046800000000000175,10.1016/j.jct.2011.12.009,https://trc.nist.gov/ThermoML/10.1016/j.jct.2011.12.009.json,"[1, 0]","[1, 1]",3686
343.2,100.0,CC1=CC=C(C=C1)C,5.07e-05,0.9927,O,0.9999493,0.007299999999999973,10.1016/j.jct.2011.12.009,https://trc.nist.gov/ThermoML/10.1016/j.jct.2011.12.009.json,"[1, 0]","[2, 2]",3687
308.2,100.0,CCCCCCCCCCCCCCCC(=O)OC,9.42e-07,0.9636,O,0.999999058,0.03639999999999999,10.1016/j.jct.2011.12.009,https://trc.nist.gov/ThermoML/10.1016/j.jct.2011.12.009.json,"[3, 2]","[0, 0]",3688
323.2,100.0,CCCCCCCCCCCCCCCC(=O)OC,1.34e-06,0.9607,O,0.99999866,0.0393,10.1016/j.jct.2011.12.009,https://trc.nist.gov/ThermoML/10.1016/j.jct.2011.12.009.json,"[3, 2]","[1, 1]",3689
343.2,100.0,CCCCCCCCCCCCCCCC(=O)OC,2.18e-06,0.9542,O,0.99999782,0.04579999999999995,10.1016/j.jct.2011.12.009,https://trc.nist.gov/ThermoML/10.1016/j.jct.2011.12.009.json,"[3, 2]","[2, 2]",3690
298.15,101.3,CCCCCCCCCC,0.9887,0.001299999999999968,O,0.011299999999999977,0.9987,10.1016/j.fluid.2010.04.016,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2010.04.016.json,"[13, 12]","[0, 0]",3691
308.15,101.0,OCCOCCO,0.992,0.004000000000000004,CCCCCCC,0.008000000000000007,0.996,10.1016/j.fluid.2018.10.017,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.10.017.json,"[5, 4]","[0, 0]",3692
308.15,101.0,C(COCCOCCO)O,0.988,0.003000000000000003,CCCCCCC,0.01200000000000001,0.997,10.1016/j.fluid.2018.10.017,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2018.10.017.json,"[7, 6]","[0, 0]",3693
298.15,101.0,O,0.71,0.994,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.29000000000000004,0.006000000000000005,10.1016/j.fluid.2017.04.022,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2017.04.022.json,"[7, 6]","[0, 0]",3694
298.15,101.0,Oc1ccccc1,0.328,0.016,O,0.6719999999999999,0.984,10.1016/j.fluid.2017.04.022,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2017.04.022.json,"[9, 8]","[0, 0]",3695
298.15,101.0,COC1=CC=CC=C1O,0.752,0.003,O,0.248,0.997,10.1016/j.fluid.2017.04.022,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2017.04.022.json,"[13, 12]","[0, 0]",3696
310.809,100.0,COC(=O)OC,0.949,0.542,CCCCCCCCCCCCCCCCC,0.051000000000000045,0.45799999999999996,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[29, 29]",3697
311.814,100.0,COC(=O)OC,0.946,0.552,CCCCCCCCCCCCCCCCC,0.05400000000000005,0.44799999999999995,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[28, 28]",3698
312.997,100.0,COC(=O)OC,0.942,0.571,CCCCCCCCCCCCCCCCC,0.05800000000000005,0.42900000000000005,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[27, 27]",3699
314.695,100.0,COC(=O)OC,0.935,0.596,CCCCCCCCCCCCCCCCC,0.06499999999999995,0.404,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[26, 26]",3700
315.617,100.0,COC(=O)OC,0.9299999999999999,0.615,CCCCCCCCCCCCCCCCC,0.07000000000000006,0.385,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[25, 25]",3701
316.412,100.0,COC(=O)OC,0.925,0.629,CCCCCCCCCCCCCCCCC,0.07499999999999996,0.371,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[24, 24]",3702
318.053,100.0,COC(=O)OC,0.912,0.6659999999999999,CCCCCCCCCCCCCCCCC,0.08799999999999997,0.3340000000000001,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[23, 23]",3703
318.61,100.0,COC(=O)OC,0.905,0.681,CCCCCCCCCCCCCCCCC,0.09499999999999997,0.31899999999999995,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[22, 22]",3704
318.976,100.0,COC(=O)OC,0.901,0.692,CCCCCCCCCCCCCCCCC,0.09899999999999998,0.30800000000000005,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[21, 21]",3705
319.281,100.0,COC(=O)OC,0.896,0.7030000000000001,CCCCCCCCCCCCCCCCC,0.10399999999999998,0.29699999999999993,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[20, 20]",3706
319.483,100.0,COC(=O)OC,0.891,0.71,CCCCCCCCCCCCCCCCC,0.10899999999999999,0.29000000000000004,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[19, 19]",3707
319.668,100.0,COC(=O)OC,0.887,0.718,CCCCCCCCCCCCCCCCC,0.11299999999999999,0.28200000000000003,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[18, 18]",3708
319.824,100.0,COC(=O)OC,0.883,0.725,CCCCCCCCCCCCCCCCC,0.11699999999999999,0.275,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[17, 17]",3709
319.943,100.0,COC(=O)OC,0.879,0.731,CCCCCCCCCCCCCCCCC,0.121,0.269,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[16, 16]",3710
320.025,100.0,COC(=O)OC,0.876,0.737,CCCCCCCCCCCCCCCCC,0.124,0.263,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[15, 15]",3711
320.106,100.0,COC(=O)OC,0.873,0.741,CCCCCCCCCCCCCCCCC,0.127,0.259,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[14, 14]",3712
320.168,100.0,COC(=O)OC,0.87,0.746,CCCCCCCCCCCCCCCCC,0.13,0.254,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[13, 13]",3713
320.22,100.0,COC(=O)OC,0.868,0.749,CCCCCCCCCCCCCCCCC,0.132,0.251,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[12, 12]",3714
320.264,100.0,COC(=O)OC,0.865,0.753,CCCCCCCCCCCCCCCCC,0.135,0.247,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[11, 11]",3715
320.315,100.0,COC(=O)OC,0.862,0.759,CCCCCCCCCCCCCCCCC,0.138,0.241,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[10, 10]",3716
320.347,100.0,COC(=O)OC,0.858,0.762,CCCCCCCCCCCCCCCCC,0.14200000000000002,0.238,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[9, 9]",3717
320.376,100.0,COC(=O)OC,0.856,0.765,CCCCCCCCCCCCCCCCC,0.14400000000000002,0.235,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[8, 8]",3718
320.404,100.0,COC(=O)OC,0.853,0.771,CCCCCCCCCCCCCCCCC,0.14700000000000002,0.22899999999999998,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[7, 7]",3719
320.429,100.0,COC(=O)OC,0.849,0.776,CCCCCCCCCCCCCCCCC,0.15100000000000002,0.22399999999999998,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[6, 6]",3720
320.447,100.0,COC(=O)OC,0.846,0.779,CCCCCCCCCCCCCCCCC,0.15400000000000003,0.22099999999999997,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[5, 5]",3721
320.462,100.0,COC(=O)OC,0.843,0.783,CCCCCCCCCCCCCCCCC,0.15700000000000003,0.21699999999999997,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[4, 4]",3722
320.472,100.0,COC(=O)OC,0.84,0.786,CCCCCCCCCCCCCCCCC,0.16000000000000003,0.21399999999999997,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[3, 3]",3723
320.48,100.0,COC(=O)OC,0.835,0.791,CCCCCCCCCCCCCCCCC,0.16500000000000004,0.20899999999999996,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[2, 2]",3724
320.484,100.0,COC(=O)OC,0.834,0.792,CCCCCCCCCCCCCCCCC,0.16600000000000004,0.20799999999999996,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[1, 1]",3725
320.488,100.0,COC(=O)OC,0.832,0.795,CCCCCCCCCCCCCCCCC,0.16800000000000004,0.20499999999999996,10.1016/j.jct.2018.08.003,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.08.003.json,"[15, 14]","[0, 0]",3726
293.15,5840.0,CCCCCCO,0.0554,0.2688,C(=O)=O,0.9446,0.7312000000000001,10.1016/j.jct.2010.05.006,https://trc.nist.gov/ThermoML/10.1016/j.jct.2010.05.006.json,"[10, 8]","[0, 0]",3727
293.15,6110.0,CCCCCCO,0.05569999999999997,0.2512,C(=O)=O,0.9443,0.7488,10.1016/j.jct.2010.05.006,https://trc.nist.gov/ThermoML/10.1016/j.jct.2010.05.006.json,"[10, 8]","[1, 1]",3728
293.15,6490.0,CCCCCCO,0.06310000000000004,0.2141999999999999,C(=O)=O,0.9369,0.7858,10.1016/j.jct.2010.05.006,https://trc.nist.gov/ThermoML/10.1016/j.jct.2010.05.006.json,"[10, 8]","[2, 2]",3729
293.15,6680.0,CCCCCCO,0.0928,0.1943,C(=O)=O,0.9072,0.8057,10.1016/j.jct.2010.05.006,https://trc.nist.gov/ThermoML/10.1016/j.jct.2010.05.006.json,"[10, 8]","[3, 3]",3730
303.15,6880.0,CCCCCCO,0.05330000000000001,0.2543,C(=O)=O,0.9467,0.7457,10.1016/j.jct.2010.05.006,https://trc.nist.gov/ThermoML/10.1016/j.jct.2010.05.006.json,"[10, 8]","[5, 5]",3731
303.15,7570.0,CCCCCCO,0.0534,0.2165,C(=O)=O,0.9466,0.7835,10.1016/j.jct.2010.05.006,https://trc.nist.gov/ThermoML/10.1016/j.jct.2010.05.006.json,"[10, 8]","[6, 6]",3732
298.15,101.3,CCOC(=O)C,0.0139,0.8285,O,0.9861,0.17149999999999999,10.1016/j.jct.2016.12.006,https://trc.nist.gov/ThermoML/10.1016/j.jct.2016.12.006.json,"[6, 5]","[0, 0]",3733
318.15,101.3,CCOC(=O)C,0.0117,0.7946,O,0.9883,0.20540000000000003,10.1016/j.jct.2016.12.006,https://trc.nist.gov/ThermoML/10.1016/j.jct.2016.12.006.json,"[6, 5]","[1, 1]",3734
298.15,101.3,CC(C)OC(=O)C,0.0064,0.8792,O,0.9936,0.12080000000000002,10.1016/j.jct.2016.12.006,https://trc.nist.gov/ThermoML/10.1016/j.jct.2016.12.006.json,"[8, 7]","[1, 1]",3735
318.15,101.3,CC(C)OC(=O)C,0.0042,0.8623,O,0.9958,0.13770000000000004,10.1016/j.jct.2016.12.006,https://trc.nist.gov/ThermoML/10.1016/j.jct.2016.12.006.json,"[8, 7]","[0, 0]",3736
293.15,101.0,CC(C)OC(C)C,0.001,0.999,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,0.999,0.0010000000000000009,10.1016/j.fluid.2010.09.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2010.09.008.json,"[1, 0]","[0, 0]",3737
298.15,101.0,CC(C)OC(C)C,0.004,0.998,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,0.996,0.0020000000000000018,10.1016/j.fluid.2010.09.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2010.09.008.json,"[1, 0]","[1, 1]",3738
303.15,101.0,CC(C)OC(C)C,0.008,0.998,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,0.992,0.0020000000000000018,10.1016/j.fluid.2010.09.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2010.09.008.json,"[1, 0]","[2, 2]",3739
308.15,101.0,CC(C)OC(C)C,0.01,0.998,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,0.99,0.0020000000000000018,10.1016/j.fluid.2010.09.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2010.09.008.json,"[1, 0]","[3, 3]",3740
313.15,101.0,CC(C)OC(C)C,0.013,0.998,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,0.987,0.0020000000000000018,10.1016/j.fluid.2010.09.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2010.09.008.json,"[1, 0]","[4, 4]",3741
293.15,101.0,CC(C)OC(C)C,0.044,0.999,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,0.956,0.0010000000000000009,10.1016/j.fluid.2010.09.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2010.09.008.json,"[3, 2]","[0, 0]",3742
298.15,101.0,CC(C)OC(C)C,0.053,0.999,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,0.947,0.0010000000000000009,10.1016/j.fluid.2010.09.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2010.09.008.json,"[3, 2]","[1, 1]",3743
303.15,101.0,CC(C)OC(C)C,0.059,0.999,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,0.9410000000000001,0.0010000000000000009,10.1016/j.fluid.2010.09.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2010.09.008.json,"[3, 2]","[2, 2]",3744
308.15,101.0,CC(C)OC(C)C,0.061,0.998,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,0.9390000000000001,0.0020000000000000018,10.1016/j.fluid.2010.09.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2010.09.008.json,"[3, 2]","[3, 3]",3745
313.15,101.0,CC(C)OC(C)C,0.065,0.998,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,0.935,0.0020000000000000018,10.1016/j.fluid.2010.09.008,https://trc.nist.gov/ThermoML/10.1016/j.fluid.2010.09.008.json,"[3, 2]","[4, 4]",3746
298.15,101.3,CCCCOCCCC,0.9925,0.0001,O,0.007499999999999951,0.9999,10.1016/j.jct.2005.01.004,https://trc.nist.gov/ThermoML/10.1016/j.jct.2005.01.004.json,"[6, 5]","[0, 0]",3747
308.15,101.3,CCCCOCCCC,0.9898,0.0001,O,0.010199999999999987,0.9999,10.1016/j.jct.2005.01.004,https://trc.nist.gov/ThermoML/10.1016/j.jct.2005.01.004.json,"[6, 5]","[2, 2]",3748
318.15,101.3,CCCCOCCCC,0.9904,0.0001,O,0.009600000000000053,0.9999,10.1016/j.jct.2005.01.004,https://trc.nist.gov/ThermoML/10.1016/j.jct.2005.01.004.json,"[6, 5]","[1, 1]",3749
303.15,100.5,O,0.99992,0.0034,CC1=CC(=CC=C1)C,7.999999999996898e-05,0.9966,10.1016/j.jct.2018.01.027,https://trc.nist.gov/ThermoML/10.1016/j.jct.2018.01.027.json,"[4, 3]","[0, 0]",3750
